8/5/2011,Sandra,"Dear Laundress-
Can I use the Wool & Cashmere Shampoo on sheepskin rugs? The thing to avoid is apparently enzymes that can damage the leather side.","Dear Sandra-
You can wash your sheepskin rug with the Wool & Cashmere Shampoo. Machine wash in cold water on a delicate/woolen cycle. Remove promptly from the washer and tumble dry on a low temperature setting for 30 minutes.  Allow the rug to finish air drying. 

Best-
The Laundress","C-006, C-014, S-020","Curtains, Pillows & Carpets",Rugs 
3/24/2012,Anna,"Dear Laundress-
My husband put my linen slip covers in the dryer before I was able to finish getting the pall point pen stains out. What should I do?
","Dear Anna-
 
My best recommendation would be to apply Stain Solution directly to the stain and then sprinkle on All-Purpose Bleach Alternative, working this paste into the ink stain. 

Next, make a bath with hot water and allow the slip cover to soak, the longer the better.  You may need to repeat the pretreating and soaking process, as stained items that have gone into the dryer are very difficult to remove, but not impossible.  Once you are satisfied with the stain removal you can then go ahead and launder as normal.  

I've linked our recipe for stain removal below.  I hope this helps!
http://blog.thelaundress.com/wordpress/project/general-stain-removal/

Best-
The Laundress","H-01, S-020, S-001","Curtains, Pillows & Carpets",Slip Cover
4/11/2006,Sandy,"Dear Laundress-
How do I treat 3-day-old blood stains on a white damask upholstered armchair?","Dear Sandy-
I've removed red wine from my white sofa so you should be OK!  Our Stain Solution works perfectly. Since you are in the U.K. I recommend getting a product called Stain Devils. They come in little yellow bottles and you should be able to find it in Tesco. I believe they even make one for blood. Just be careful as you don't want to leave a ring around the treated area. Using a sponge would work best!

Best- 
The Laundress",S-020,"Curtains, Pillows & Carpets",Upholstered Furniture
4/22/2006,Ollie,"Dear Laundress- 
How do you remove sweat stains from the bottom band of a cotton bra? They are seemingly permanent stains which turn dark and ugly!","Dear Ollie-
This is a very common problem and it was one of our missions to figure it out. 

The band is tricky because it lays tightly on the skin and has elasticity. To remove this discoloration, we recommend following the ""Pit Stain"" recipe which I've detailed below.

Pretreat the band and straps of the bra with the Wash & Stain Bar, lathering the bar with water and gently working it into the fabric. Machine wash in hot water using the appropriate detergent - Whites Detergent, Darks Detergent or Signature Detergent depending upon the color of your bra. Place in a Mesh Bag before washing. You may need to repeat the pretreat process until satisfied with stain removal.

Best-
The Laundress","B-00, S-020, S-001",Delicates,Bras
8/23/2006,Terri,"Dear Laundress-
What do you recommend for washing bras?  They get a discoloration on the under wire area despite frequent hand washing.","Dear Terri-
We designed our Delicate Wash to deal with these dilemmas.
We recommend hand washing for best care and soaking well. Our Stain Solution also works really well to remove tough stains.

Best-
The Laundress","L-005, S-020",Delicates,Bras
6/15/2006,Caroline,"Dear Laundress-
How do you clean old needlework without the threads bleeding onto the background?  The background material has gone from white to beige.","Dear Caroline-
I advise to soak and rinse in just water to start. Most likely there is a dust build up. I understand the fabric probably discolored from age too. Do you know how old it is? This will determine if the floss is colorfast.

I would apply Stain Solution to the fabric area and soak in water. You can also try vinegar soaked onto the fabric and rinse. If you can, test a corner before fully washing. 

Best-
The Laundress","S-020, H-02",Delicates,Embroidery
4/29/2006,Sharon,"Dear Laundress-
I have a white Catherine Malondino cotton & lace top that now has a yellow stain on the lace! Please tell me what to do.","Dear Sharon-
Pretreat the yellow stain with Stain Solution. For added cleaning power, pour hot water from a height onto the affected area. Follow by either machine washing in a Mesh Bag or hand washing, using Delicate Wash or Whites Detergent. You may need to repeat the pretreat process until satisfy. Make sure to not machine dry until the stain is completely removed.

Best-
The Laundress","L-005, S-002, S-020",Delicates,Lace
1/9/2006,Karol,"Dear Laundress-
How can I care for my fine lingerie?","Dear Karol-
We recommend either hand washing or machine washing on the delicate cycle with Delicate Wash. The best way to care for lingerie and delicates is washing by hand, however.

Best-
The Laundress","L-005, A-023, A-013",Delicates,Lingerie
8/24/2006,Joyce,"Dear Laundress-
How do I remove adhesive left on panties when pantyliners are removed?","Dear Joyce-
Oye. That is so annoying! If the Stain Solution, Delicate Wash and soaking aren't doing the trick, try Goo Gone. You will want to soak well after using this product.

Best-
The Laundress","S-020, L-005",Delicates,Lingerie
12/10/2011,Amanda,"Dear Laundress-
Can I use your Cashmere & Wool Shampoo on my expensive lingerie?  I would love to be able to utilize it if it won't hurt silk and lace.","Dear Amanda-
We do recommend washing your expensive lingerie with the Delicate Wash vs. the Wool & Cashmere Shampoo as our specialty detergents are formulated to specifically treat certain fabrics.  The Wool & Cashmere Shampoo works to clean and preserve the natural components of yarn. While the Delicate Wash is formulated with a lower enzyme count so as to be more gentle with delicate fabrics such as silk, silk blends, and nylon. ","L-005, L-013, A-023",Delicates,Lingerie 
2/27/2013,Philippa,"Dear Laundress-
Can I wash, rather than dry clean, high quality silk scarves?","Dear Philippa-
You can most definitely hand wash your silk scarves. Believe it or not, it's actually better for them!

Pretreat any stained areas with Stain Solution. Follow by hand washing in cool water with Delicate Wash and leave to soak for no longer than half an hour. Make certain that you are only washing like-colored scarves together as there may be some color release. Rinse well and lay flat to dry. Steaming the scarves once dry will help enhance the sheen of the silk.

Best- 
The Laundress","L-005, L-013, H-02",Delicates,Scarves
5/2/2012,Diane,"Dear Laundress-
I am going to wash a couple of Hermes scarves, one with a oily food stain. I have read your blog on hand washing scarves, so I plan on washing with Delicate Wash.  What product should I use to work on the oily stain?
","Dear Diane-
We recommend using the Wash & Stain Bar to treat oily/wet food stains.  Simply wet the bar and gently work into the stained areas. You can then make the bath with Delicate Wash and launder by hand. 

Best-
The Laundress","B-00, L-005",Delicates,Scarves
11/1/2012,Sonya,"Dear Laundress-
What is the best way to clean my expensive coated denim without losing the finish?  The tag says ""Dry Clean,"" but the sales person said freeze them, or hand wash.  I'm confused. ","Dear Sonya-
When laundering denim it is best to turn the item inside out. You should always launder dark denim in cold water, and we recommend our Denim Wash as its formulated with a color-guard to prevent dyes from fading. Rinse well, with cold water, and hang to dry. Avoid using the dryer, as this is where most fading occurs. Pressing while damp is best to reduce wrinkles. 

I've linked below additional instruction on washing jeans and denim. 
http://blog.thelaundress.com/wordpress/?s=recipe+denim

Best-
The Laundress","S-019, S-020",Denim,Coated Denim
4/15/2012,Kenny,"Dear Laundress-
I have a pair of white YSL jeans that are 100% cotton and the care label says ""Warm Iron. No Tumble Dry. Professionally Dry Clean.""

Is it best to have these jeans dry cleaned, wash them my self, or send them to you to clean? These jeans are very important to me and I am concerned about shrinkage if I washed them. 
 
What is the best way to clean my jeans in order to keep them in their best, new-like state?","Dear Kenny-
There is no reason to dry clean. You can wash in cold water, with a mesh bag and the denim detergent. Hang to dry and do the light iron if you please.
You can certainly send them to us as well.

Below is a link to further instructions on how to care for denim:
http://blog.thelaundress.com/wordpress/?s=recipe+denim","S-019, A-023, S-020",Denim,Dry Cleaning
6/1/2006,Stephan,"Dear Laundress-
I had a new pair jeans that I ran through the wash. How do I remove the stains from the red, green and turquoise T-shirts that were affected?","Dear Stephan-
In the future, never wash new jeans, dark colored towels, or any new items with saturated colors with anything else on their first washing.

What you have experienced is dye transfer. Our Stain Solution has removed turquoise dye transfer from Lindsey's white T-shirts. The trick was applying Stain Solution to the dyed areas and soak over night. The next day, rinse the areas, re-apply the Stain Solution and soak.

If you put the shirts in the dryer, you will have to work even harder!

Best-
The Laundress","S-020, S-001, S-002",Denim,Dye
6/5/2006,Erin,"Dear Laundress-
Is it true that soaking my dark jeans in vinegar and water before washing will seal in the dye?","Dear Erin-
Basically, vinegar is an acid and an acid, such as acid washing, generally does the adverse to color preservation.

Below is information I found about hand dyed yarns and color-fasting them. You will see vinegar is suggested as a fixative, however it states that this doesn't work on cotton which is denim. The most aggressive attempt is to lock in dye would be to use the dharma dye fixative. 

Mohair is usually dyed with acid dyes. If a scarf was dyed with acid dyes but was not fixed properly, it might help to heat it in a cooking pot in the presence of an acid, such as vinegar. (Note that this will never work with cotton, but may work with animal fibers such as mohair.) However, you should never use a cooking pot that is intended for food use, because the dye is probably not safe to eat, and tiny amounts of stains might persist to contaminate future uses of the pot. Also, there is no guarantee that the dyer did not use a different dye type, in which case this would not help.

The best suggestion I have for you is to mail-order a commercial dye fixative. Cationic dye fixatives such as Retayne, Raycafix, or Dharma Dye Fixative will fix most dyes, though they do not work on vat dyes such as indigo, nor on basic dyes. You will have to mail-order your Retayne or other brand of this product; most dye retailers online will sell it. These commercial dye fixative products are very useful for fixing the dye in almost any commercial garment that is not washfast, so it is good to have some on hand. Retayne is supposed to be added in hot water, which you may wish to avoid, but Dharma Dye Fixative is supposed to be added to a cold water rinse, which is less worrisome for your mohair. Of course, Dharma Dye Fixative is sold only by Dharma Trading Company, but other dye suppliers may have their own brand names of the same product.

Best-
The Laundress
","H-02, S-003, S-019",Denim,Dye
8/28/2006,Robin,"Dear Laundress-
I own a pair of black Jeans and I can't find a product to stop the jeans from losing color after washing.  ","Hi Robin-
Our Denim Wash and Darks Detergent is great because it's designed to remove the micro fuzz which clouds the fabric. As for color loss, we have color guard in our products, yet we can't prevent the dye from entirely releasing as this is an issue with fabric.
Most fading actually occurs in the dryer. We also recommend a shorter wash cycle in cooler water.

Best-
The Laundress","S-019, S-003, S-001",Denim,Fading
5/23/2013,Linda,"Dear Laundress-
How do you get gasoline out of clothes? I just got it all over an expensive pair of blue jeans. I have washed them twice already in cold water with lots of detergent and the smell is still there. Have not dried them. Help!","Dear Linda-
White vinegar, such as our Scented Vinegar, works wonders to remove odors! Presoak the jeans for up to one hour in tepid water with ¼ cup of vinegar. Next, pretreat with our Wash & Stain Bar. Wet the area, and work the bar into the fabric. It is specifically make for grease and oil stains so it should help immensely. Finally, launder as normal with our Denim Wash. 

Please note that items sometimes need to be treated twice, especially for tough stains like gasoline. Do not be discouraged if the smell and stain are not removed after one treatment!
 
Below are links to further information on odor removal and stain removal for your convenience. 
http://blog.thelaundress.com/wordpress/project/tips-tricks-for-cleaning-with-vinegar/
http://blog.thelaundress.com/wordpress/project/tips-tricks-for-cleaning-with-vinegar/

Best-
The Laundress","H-02, S-019, B-00",Denim,Stains 
6/10/2012,Dawn,"Dear Laundress-
How do I get red wine out of white denim?","Dear Dawn-
Simply apply the Stain Solution directly to the stain. For an extra boost you can add the All-Purpose Bleach Alternative, mixing it with the Stain Solution to create a paste and working it directly into the fabric. Allow the denim to soak in a hot water bath- the longer the better.  Once you are satisfied with the stain removal you can then go ahead and launder as normal.  

I've linked below our recipe on washing denim. 
http://blog.thelaundress.com/wordpress/?s=recipe+denim

Best-
The Laundress","S-020, S-019, H-01",Denim,White Denim
12/15/2013,Caroline,"Dear Laundress-
I'm interested in getting one of your brushes but am not sure which one is best. I have cashmere sweaters I'd love to fluff up. My main concern is lint and dog hair on my clothes, specifically my darker sweaters and corduroys. I generally use a lint roller but find that it doesn't do the job and leaves behind lots of pills on my sweaters which makes them look dirty. Which brush do you think would be best? ","Dear Caroline-
To remove lint and pet hair from your cashmere sweaters and corduroy pieces, I recommend using the Pet & Lint Brush. It’s our best and strongest lint removing brush and will not leave behind damage – far better than any lint roller! It’s safe for wool and cashmere garments and will be great with the pet hair. 

To care specifically for cashmere items however, we recommend the Cashmere Brush as it will help fluff up and rejuvenate the natural oil in the yarns of your clothing. Spritzing the garments with Wool & Cashmere Spray between wearing and washing will also help preserve the fibers. 

Best-
The Laundress","A-077, A-036, C-014",De-pilling & Lint Removal,Lint Brushes 
4/23/2013,Jerry,"Dear Laundress-
What product do I use to aid in removal of dog hair in laundry process?","Dear Jerry-
All of our detergents are enzyme based and our Darks Detergent contains the enzyme cellulase. This helps to remove hair and pet fur from your clothes in the wash. 

For extra help, we have recommended our Pet & Lint Brush. The brush's rubber bristles make it effective when removing large quantities of hair prior to laundering.

Best-
The Laundress","S-003, A-077",De-pilling & Lint Removal,Pet Hair 
12/7/2013,Patsy,"Dear Laundress-
How do you prevent cashmere from pilling?","Dear Patsy-
Our best recommendation to prevent the pilling of cashmere would be to wash your item with the Wool & Cashmere Shampoo and brush it in between washes with the Cashmere Brush. The Wool & Cashmere Shampoo works to safely clean and preserve the natural components of yarns while the Cashmere Brush is ideal for removing lint, cleaning the fine yarns and rejuvenating its natural oils. This will help to remove the loose fibers that will eventually form pilling if left unkempt. 

As pilling is a result of the friction from wearing your clothing rather than washing, some pilling is bound to happen. When this occurs, you can remove the pills with a Sweater Stone or Sweater Comb. 

Below is one of our blog posts that covers how to treat your clothing before and after pilling occurs.
http://blog.thelaundress.com/wordpress/2013/01/25/washing-with-the-laundress-sweater-stone-vs-sweater-comb/
","A-036, A-080, A-022, C-006",De-pilling & Lint Removal,Prevent Pilling 
1/8/2013,Patty,"Dear Laundress-
Do you make anything to remove pilling from cashmere sweaters?  ","Dear Patty-
We recommend the Sweater Comb for de-pilling fine cashmere garments.  Simply glide the screen across the pilled areas and it will pick up loose fibers and gather the yarn that detaches after friction and wearing.

Best-
The Laundress","A-080, A-036, C-014",De-pilling & Lint Removal,Remove Pills
12/11/2013,Neal,"Dear Laundress-
When would I use the Sweater Stone vs the Sweater Comb? The elbows of my sweaters always pill because they rub on my desk. They're mostly wool and cashmere.","Dear Neal-
We recommend using the Sweater Stone for thicker woolen fabrics, such as double-knit sweaters or wool coats. The Sweater Stone is a gentle pumice that picks up pills while leaving behind renewed yarns. The Sweater Comb works well for de-pilling finer, more delicate woolens or cashmere garments and consists of two fine mesh metal screens on a cedar handle. 

If most of your sweaters are made up of delicate fabrics, you should opt for the Sweater Comb.  If your sweaters consist of thicker, more durable fabrics then the Sweater Stone would be more appropriate. 

Best-
The Laundress","A-080, A-022, A-036",De-pilling & Lint Removal,Sweater Stone vs. Sweater Comb
11/7/2013,Hannah,"Dear Laundress-
Could you give me instructions for washing a down comforter? ","Dear Hannah,
We recommend using our Wool & Cashmere Shampoo to launder down. It is safe to use in any type of machine and perfect for the gentle down stuffing in your comforter.  

You should pour the shampoo directly into the drum of your machine. Make sure to choose the cold cycle as well as the delicate or woolens cycle on your machine. 

Dry down in the dryer to help fluff up the feathers and return the volume to the comforter. For best results, we suggest adding 2-3 dryer balls to the dryer. This fluffs up the down even more.

Visit the link below for more in depth instructions on how to care for your down comforter. http://blog.thelaundress.com/wordpress/2011/02/04/washing-down-fiber-fill-and-synthetic-blends-2/

Best-
The Laundress","C-006, B-00, C-014",Down,Blankets
5/28/2013,Elaine,"Dear Laundress- 
I have accidentally spilled coffee  on my duvet which ended up going through to the duvet cover and, last but not least, to the down comforter! How do I best clean up the smell and stain?  Do you use something special in the dryer to fluff the down?  ","Dear Elaine-
To remove the odor on both the duvet and comforter, we suggest presoaking with our Scented Vinegar. Make a cool water bath with ¼ to ½ cup of the vinegar and allow the stain to soak for up to one hour. There is no need to submerge the entire item; only soak the coffee stained areas. 

If the duvet is a cotton or cotton blend, I recommend tackling the coffee stain with Stain Solution and All-Purpose Bleach Alternative. Wet the stained area and apply the Stain Solution directly to the fabric, gently working it in with our Stain Brush. Next, apply the bleach alterative on top of the solution to make a paste. Let this item soak between 30-60 minutes and launder as normal.

Treat the staining on your down comforter with our Stain Solution, only. Please note that the Bleach Alternative cannot be used on woolens, cashmere, silks or delicate synthetic fabrics, such as your down comforter. If your item is made from one of these fabrics, do not use the Bleach Alternative. The Stain Solution, however, is safe for all fabrics but should only be used in conjunction with cold water for these items.  

Both items can be laundered in the machine. Assuming the duvet is cotton or cotton blend, we suggest our laundering with our Signature Detergent. In effect, the duvet should be safe to put in the dryer. 

For the down comforter, we suggest our Wool & Cashmere Shampoo; this is specifically formulated to sustain the life of delicate down feathers. You can let it air dry. Once dry, add to the dryer. For best results, we include 2-3 tennis balls or dryer balls in the machine to fluff up the down. 

Best-
The Laundress
","C-006, S-020, H-01, H-02, A-028",Down,Duvets 
12/17/2013,Kathleen,"Dear Laundress-
I've gotten faser fir tree sap on my black Moncler coat. Help!","Dear Kathleen-
To help remove the tree sap from your jacket and get it back to that “straight off the hanger” look, please try the steps below.

Pretreat: Lather the Wash & Stain Bar with tepid water and gently work it into the sap mark.
  
Wash: Machine wash on the delicate/woolens cycle with cold water adding the appropriate amount of Wool & Cashmere Shampoo.

Dry: Dry in your dryer on low heat and the low tumble cycle, adding clean tennis balls to help fluff up the down filing. 

Tips: Steaming your coat between washes will remove mites and allergens, while spraying with Wool & Cashmere Spray will help it stay fresh with its anti-bacterial properties.

Below is a link to our blog post that provides further detail on caring for down.
http://blog.thelaundress.com/wordpress/2011/02/04/washing-down-fiber-fill-and-synthetic-blends-2/ 

Best-
The Laundress","C-006, B-00, C-014",Down,Jackets
1/8/2012,Stacey,"Dear Laundress-
Can I wash goose down pillows in my HE washing machine? If so, how do I dry them?","Dear Stacey-
You can certainly launder your down pillows. Depending on the size of your machine, you may need to wash 1 or 2 at a time, as you do not want to overload.  

Pretreat any staining with Stain Solution and then launder on a delicate/woolen cycle in cold water with Wool & Cashmere Shampoo.  

Remove promptly and tumble dry- low temperature setting.  We recommend using clean tennis balls to help deter clumping and to ""fluff"" the down. Remove promptly, while still damp and allow the pillows to air dry to finish.  Be sure the pillows are completely dry, as you do not want them to mildew from the inside out.  Always use caution when placing these items in the dryer as down can overheat. 

Best-
The Laundress","C-006, S-020, C-014",Down,Pillows
1/12/2006,Bill,"Dear Laundress-
I had a few pair of dress slacks altered and dry cleaned, but you can still see the crease from the alteration. Will your Crease Release product allow the alteration line to be press out?","Dear Bill-
It sounds like your hem was let down to make your trousers longer. If the original hemline is still there after professional pressing and steaming our Crease Release will not do the trick. I would bring the trousers back to the store because if the original mark is in the fabric, then that is a serious crease from manufacturing.

Best-
The Laundress","SMS-014, A-056",Dry Clean,Creasing
2/27/2006,Jane,"Dear Laundress-
I bought two La Perla silk nightdresses from Harrods in London.  The assistant advised that they should dry cleaned rather than washed on the first occasion.  As the label says hand wash or dry clean, I don't understand the recommendation to dry clean in the first instance.  What is your advice please?

","Dear Jane-
I don't understand the recommendation either.  I always hand wash my fine under garments before wearing. 

The only thing I can think of is the steaming as you should occasionally steam fine silk for wrinkles.

Best-
The Laundress","A-056, L-005, L-013",Dry Clean,Laundering vs. Dry Cleaning
3/22/2007,Vanessa ,"Dear Laundress-
I hate the dry cleaning smell on my silk sweaters! Can I use the Wool & Cashmere Shampoo for them?","Dear Vanessa-
We know...it stinks!
If the sweater is all or mostly silk, use Delicate Wash and follow our delicate washing instructions. If the sweater has a higher percentage of wool or cashmere, use our Wool & Cashmere Shampoo and follow the wool and cashmere recipe under our laundry tips on the blog.

Best-
The Laundress","L-005, C-006",Dry Clean,Odor
4/23/2006,Jennifer,"Dear Laundress-
I have a pair of white, lined cotton pants that have turned a bit yellow. They are dry clean only. Is this from the dry cleaning chemicals? Is there a way to reverse the staining?  ","Dear Jennifer-
This actually happened with a white, linen shirt of mine. I wash all my linen now. Are they lined? If not, there is no problem washing linen.

Best-
The Laundress","S-002, S-001, H-01",Dry Clean,Stains
10/23/2006,Elizabeth,"Dear Laundress-
I have finally created the wardrobe of my dreams over the last two years. My treasures include several lovely Dries Van Noten cashmere and wool sweaters and Mayle silk dresses. 

Alas, I've had my first silk dress dry cleaning mishap and one of my Mayle dresses - a sort of matte, thick silk material - came back looking as though it had been left in the press too long. It was a stiff material with chemical residue spots. 

So my questions are, is it not better to hand wash most silks, cashmeres and wool? If so, what products would you recommend?
","Dear Elizabeth-
Your wardrobe sounds fantastic! Keep those pieces away from the drycleaner!

We hand wash all our delicates, such as silks, laces and embroidery, with our
Delicate Wash. We also machine wash these items in Mesh Bags on the delicate/gentle cycle. When drying, we always line dry or lay the garment flat in its natural shape.

I recommend washing your stiff dress and see if you can redeem it! It is also helpful, especially with silks, to have a steamer to revive that silky luster after it is dried.

To care for your wools and cashmeres, follow our washing wool and cashmere recipe on our website. You should use our Wool & Cashmere Shampoo when treating such items.

The only blend or fiber which is unpredictable is rayon. I learned this lesson years ago with a Diane von Fustenberg wrap dress which shrunk to a mini T-shirt.

These steps are a little more time consuming than dry cleaning, but Lindsey
and I started this company because of all our treasures being ruined!

Best-
The Laundress
","L-005, C-006, S-020, B-00",Dry Clean,Washing After Dry Cleaning
9/7/2012,,"Dear Laundress-
We are experiencing a pest infestation and were told that we can put clothes through a high heat dryer cycle to kill off the parasites.  I have many tunics made of rayon, which I know you cannot wash and then dry in a dryer due to certain shrinkage.  Is that only if the fabric is wet?  Would it damage the tunics if they are run through the dryer? ","Hello-
We don’t recommend putting rayon items in the dryer as the heat may cause rayon to shrink. Unfortunately, it is an extremely unpredictable fabric.  You can try steaming these items as steam has been proven to kill off mites. Our Jiffy Steamer is great for this purpose!

Best-
The Laundress","A-056, C-014",Drying,Do Not Dry
1/20/2006,Caesar,"Dear Laundress-
Do you recommend using dryer sheets when drying clothing?  ","Dear Caesar-
I don't use dryer sheets, however it's simply personal preference.  They are mostly for added fragrance, but aren't very effective for static reduction.

Best- 
The Laundress","S-008, B-008, SMS-015",Drying,Dryer Sheets
8/26/2006,Kiran,"Dear Laundress-
How does one make clothes smell good after they've been in the dryer? Is there something I can put in the dryer with my clothes?","Dear Kiran-
I assume you are not laundering with our products. Our detergents and fabric care have been through home, industrial, and laundromat machines and still smell like The Laundress afterwards. Spraying our Fabric Fresh on your items when folding or putting away in a dresser will help to keep your clothing smelling luxurious!

Best-
The Laundress","S-010, B-012, L-013, C-014, DS-01",Drying,Dryer Sheets
10/23/2006,Andrea,"Dear Laundress-
What do you suggest using in the dryer for static? ","Hi Andrea-
Dryer sheets add softener and static cling, but it really is a personal preference. We offer Fabric Conditioner which softens clothing and reduces static in the wash cycle and Static Solution for static reduction after the drying process is complete.

Best,
The Laundress","S-008, B-008, SMS-015",Drying,Dryer Sheets
3/12/2013,Susan,"Dear Laundress-
Is there a drying rack you recommend?  I'm interested in one that I can use with sweaters to block them after laundering.","Dear Susan-
We have tried all sorts of drying racks at The Laundress!  The one we like the best hangs from the ceiling and can be pulled down as needed. 
http://www.ecowashinglines.co.uk/utility-six-ceiling-mounted-clothes-airer/

We also use these stackable mesh drying racks which are ideal for laundering natural fabrics such as cotton, wool and knitted items.
http://www.containerstore.com/shop?productId=10000496&N=&Ntt=mesh+drying+racks

Best-
The Laundress","S-010, SMS-014, SMS-015",Drying,Drying Rack
1/22/2006,Sandie,"Dear Laundress-
What is the proper way to hang dry clothing outside?  I seem to stretch out the hem when hanging the item by the hem. If I hang by the top, it leaves clothesline marks. Is there a proper way to hang?","
Dear Sandie-
You have a couple of options:
-Hang from the hem, but do not have the item completely taught making sure there is some slack. This prevents stretching.
- Hang from the top and cover the line and item with little scraps of fabric so that the line and item are not in direct contact. Sometimes I even hang items on hangers on the line! 

Best,
The Laundress","S-001, S-010, SMS-014",Drying,Line Drying
2/25/2006,Boncu,"Dear Laundress-
Why does my air dry laundry always smell? I hang them up in the bathroom, which is usually dry and airy, with the window opened. We take the laundry out if someone takes a shower and bring it back in afterwords. Is it caused by the dust or humidity?

We rarely get sunlight in our part of country so leaving the laundry outside isn't an option. ","Dear Boncu-
Are you using our Delicate Wash? I would be very surprised if you were using our detergents. We air dry here in the city in bathrooms without windows all the time. It does take longer to air dry in a bathroom because of all the constant water. I switched to air drying garments on hangers on my door frames because nothing would dry in my marble bathroom. Ringing out your items may help as well. 

Best-
The Laundress","S-010, B-012, L-013, C-014",Drying,Line Drying
10/10/2012,Theresa,"Dear Laundress-
I have a Geiger coat with attached scarf that I love that has become a bit stretched-out over the years.  A year or so I tried washing it and reblocking it myself and it came out fine, but I had failed to remedy the size issue.  Can it be shrunk further?","Dear Theresa-
You can shrink your coat, however we cannot guarantee that you will achieve the desired results; it may shrink too much or not enough.

Laundering with warm water or using the dryer on the tumble dry, low heat setting should cause shrinkage. I would still avoid using too much agitation within the washer, as this may be too aggressive. 

Best-
The Laundress","C-006, C-014",Drying,Shrinking
3/4/2006,Jilian,"Dear Laundress-
I noticed that some laundry items appear to have a bleached look where the color has been bleached out in places after washing . What causes this and how can I avoid it?","Dear Jilian,
Are you using bleach or color safe bleach? Are you using a machine that has other loads washed with bleach? This seems the most likely to me if it's only happening on certain areas of the item.

If this is happening on one item, such as an identical T-shirt that you purchased in different colors, then it could be the item and the way it was dyed. If the bleaching look appears on all items, it may be your detergent or bleach sneaking around in your washing area.

Best-
The Laundress","S-001, S-020, H-02",Everyday Laundering,Bleach
7/28/2006,Amy,"Dear Laundress-
I have an old cotton red and white knitted sweater that I love. I always washed it carefully in cold water and occasionally in vinegar so the red wouldn't bleed. The last time I took it out of our front-load washer (gentle, cold, delicate detergent) the red had bled more than it ever had. Is there any way to reverse the bleeding? If not, is there any way to keep it from bleeding further?","Dear Amy-
This situation defies the rules of laundry.
If you already washed it multiple times, then there isn't any logic to it running now.

We have removed dye transfer with our Stain Solution, however this will be tricky to treat between the red and white.

Basically, the ""reverse"" would be to remove the dye which is removable since it transferred in the first place. 

As for further bleeding, perhaps the machine is too aggressive and you have more control in hand washing.

Best-
The Laundress","S-020, S-001, H-02 ",Everyday Laundering,Color Loss
10/13/206,Eileen,"Dear Laundress-
How do you keep black fabric from fading in the wash?  I have heard I should put vinegar in the water. I also understand there is a new product on the market for this problem.  Do you know what it is?","Dear Eileen- 
To achieve the best results with dark denim, launder with Denim Wash or Darks Detergent in cold water, turning them inside out to preserve the dark color. Dark denim is best maintained by not using the dryer cycle as this is where most fading occurs. Air drying is preferred.

To keep white denim looking brand new, use Whites Detergent in warm or hot water. Pretreat stains with Stain Solution, especially on the hem. Re-wash if stains are still visible before the drying cycle.

To keep your distressed jeans with the perfect rips, wash on the delicate cycle in a Mesh Bag and line dry.

Best-
The Laundress","S-019, S-003, S-002, A-023",Everyday Laundering,Color Loss 
2/28/2006,James,"Dear Laundress-
What product do you recommend to retain the color in black shirts?","Dear James-
Our Darks Detergent is designed to do just that!

Best-
The Laundress
","S-003, S-001, H-01",Everyday Laundering,Detergent
2/16/2006,Debbie,"Dear Laundress-
Is fabric softner necessary when washing with the Wool & Cashmere Shampoo? Also, can white shirts with colored trim, such as a Polo with navy trim, be used with the Whites Detergent?","Dear Debbie-
Fabric softener isn't necessary, but rather a personal preference with regular laundry.  We do not recommend fabric softener for washing wool and cashmere, however.  

Our whites detergent doesn't contain bleach so it is perfectly safe to use with colored trims.

Best-
The Laundress","C-006, S-002, H-01, S-008",Everyday Laundering,Detergent // Fabric Softener 
12/12/2013,Maggi,"Dear Laundress-
I live in a town that has hard water and it turns all my whites grey. I've tried bleach, but that doesn't seem to help. Any suggestions?","Dear Maggi-
Thank you for reaching out. Adding All-Purpose Bleach Alternative to your washing cycle is the best solution for your greying whites problem. The All-Purpose Bleach Alternative not only brightens and whitens your clothing, but also serves as a natural water softener. For best results, add the bleach alternative directly to the drum or detergent dispenser and wash in hot water.

While the All-Purpose Bleach Alternative is color safe, please note that it cannot be used on silk, wool or leather.

Best-
The Laundress
","H-01, S-002",Everyday Laundering,Hard Water
4/22/2006,Mary,"Dear Laundress-
How do you get the armpit smell out of my shirts?  I only smell the body odor when I iron - other than that it doesn't seem to smell.","Dear Mary-
There are two options for removing the body odor smell from shirts:
- Wash the shirts twice - first machine washing in hot water and 1/2 cup of vinegar then wash again as normal with our Signature Detergent.
-Wash the shirts twice - first, wash in the machine in hot water and 1/4 cup ammonia -then a second wash as normal with our detergent.

Best-
The Laundress
","H-02, S-001, S-009, S-010",Everyday Laundering,Odor
6/5/2007,Paula,"Dear Laundress-
How do you remove body odor from clothing that has been laundered?","Dear Paula-
To remove body odor, follow our Stain Removal Recipe below & soak your items with 1/4 cup of white vinegar, such as our Scented Vinegar, as it's a natural and efficient way to remove any smell.

Stain Removal Recipe:
*We recommend this process only on durable fibers such as linen, cotton and cotton blends. 

-Apply The Laundress Stain Solution directly onto the stained area. 
-Run hot water onto stain and soak in a basin for about an hour, adding white vinegar to the mix.
-If odor has faded but isn't completely gone, repeat the process until satisfied.
-After pretreating, machine wash per usual. We recommend Whites Detergent for whites, Signature Detergent for colors and Darks Detergent for dark fabrics.

Best-
The Laundress","H-02, S-020, S-001, S-002, S-003",Everyday Laundering,Odor
